ID;Oracion_ID;Oracion
5;1083;además es fundamental promover la transparencia y la rendición de cuentas mediante la adopción de tecnologías que permitan el acceso público a la información y la participación ciudadana en los procesos de control garantizando así que estas instituciones operen de manera efectiva imparcial y proactiva en la protección del interés público
5;1084;institucionalizar la promoción de la integridad pública se propone el fortalecimiento integral de la secretaría de integridad pública mediante la asignación de mayores capacidades económicas logísticas e institucionales con el fin de consolidarla como un pilar central en la promoción de la integridad dentro de las instituciones del ejecutivo
5;1085;esto requiere la provisión de recursos financieros adecuados la mejora de su infraestructura y la capacitación continua de su personal en técnicas avanzadas de prevención y combate a la corrupción
5;1086;asimismo se sugiere la creación de espacios dedicados a la formación de funcionarios públicos el desarrollo de programas de prevención y la implementación de unidades especializadas en la investigación de actos corruptos dentro de la función ejecutiva fomentando así un entorno de transparencia y ética en la gestión pública
5;1087;125 seguridad empleo y futuro plan 20252029 fortalecer la carrera administrativa en el sector público el fortalecimiento de la carrera administrativa en el sector público es una estrategia esencial para combatir la corrupción y promover la integridad pública
5;1088;se propone implementar un sistema de meritocracia riguroso que garantice la selección retención y promoción de funcionarios basados en su competencia ética y compromiso con el servicio público
5;1089;este sistema debe estar acompañado de capacitaciones continuas en temas de integridad y transparencia así como de mecanismos claros de rendición de cuentas y supervisión
5;1090;además es crucial establecer incentivos para el desempeño ético y sanciones efectivas contra conductas corruptas creando así un entorno donde la integridad sea valorada y recompensada y donde la corrupción no tenga cabida
5;1091;mecanismos periódicos y públicos de rendición de cuentas es un imperativo en el desarrollo de nuestro plan de trabajo que se rinda cuentas de lo efectivamente planificado y cumplido en el marco de lo que define la normativa legal para este efecto en el ecuador
5;1092;para la transparencia en la gestión se implementarán todos los mecanismos de gobierno abierto e impulsaremos la aprobación de una ley de acceso a información pública de segunda generación
5;1093;en la sección combate a la corrupción y política de integridad se podrán encontrar una serie de mecanismos adicionales de transparencia gobierno abierto y participación ciudadana que complementan esta sección
5;1094;la rendición de cuentas será un mecanismo para evaluar día a día el avance de nuestras propuestas con mecanismos efectivos de 126 seguridad empleo y futuro plan 20252029 participación ciudadana que garanticen los principios aquí enunciados en la configuración de todos y cada uno de los procesos del gobierno de manera permanente
5;1095;33 henry cucalón carla larrea candidato a presidente candidata a vicepresidenta iván gonzález vásconez secretario general movimiento construye 33 reconocimiento este plan se ha construido con base en planes anteriores que representan la agenda política del movimiento construye el aporte actual de candidatos y dirigentes y un profundo análisis de la realidad y la coyuntura
5;1096;agradecemos a los expertos que han aportado con contenidos en el plan y en los procesos de debate
5;1097;se trata de un documento de autoría colectiva y que es susceptible de revisión y actualización
5;1098;la propiedad intelectual de este documento le pertenece al movimiento construye en la representación de su secretario general
5;1099;127
6;1;introducción es deber de los políticos y de todos quienes aspiran a un espacio de elección popular hablarle al país con la verdad
6;2;el ecuador enfrenta una situación compleja con varias aristas por resolver que representan un desafío para todas las instituciones del estado
6;3;es imperativo que el plan de trabajo de la función ejecutiva responda a las realidades ineludibles que enfrenta el ecuador como la situación de inseguridad que atraviesa el país la crisis de energía eléctrica el estancamiento del empleo formal la persistente violencia contra las mujeres o los elevados índices de desnutrición crónica infantil en menores de 5 años
6;4;abordar los múltiples problemas que presenta el país requiere decisión contundencia y priorización de los principios que defendemos y nos rigen como candidatos a la presidencia y vicepresidencia de la república
6;5;la libertad la responsabilidad la solidaridad y la unidad marcan la elaboración del presente plan de trabajo para un cambio de verdad en el país que evite todo tipo de demagogia y populismo
6;6;asimismo consideramos como pilar fundamental la incorporación de una perspectiva de género en todas las medidas y políticas que se propongan
6;7;es imprescindible impulsar acciones que garanticen el respeto la igualdad y la equidad reconociendo las brechas que afectan particularmente a las mujeres ecuatorianas especialmente en términos de seguridad empoderamiento y desarrollo económico
6;8;nuestro plan de gobierno parte de una estrategia con tres manos un mano dura una mano justa y una mano inteligente
6;9;la mano dura para poner orden en el país y controlar la inseguridad
6;10;la mano justa para atender las causas legítimas de los ciudadanos porque nadie nace con vocación para delinquir
6;11;la mano inteligente para generar oportunidades que sean pensadas en el bienestar de todos los ecuatorianos
6;12;en cada una de las propuestas del presente plan de gobierno se considerarán políticas que promuevan el empoderamiento de las mujeres mejoren su acceso a oportunidades económicas y aseguren su plena participación en todos los ámbitos de la vida pública y privada
6;13;el enfoque de género debe garantizar que las mujeres puedan vivir sin temor a la violencia acceder a recursos económicos y educativos en igualdad de condiciones y ocupar espacios de decisión tanto en el sector público como en el privado
6;14;declaración de principios ideológicos movimiento creo creo es un movimiento político democrático participativo e incluyente que se inspira en los valores que nos unen como ecuatorianos la libertad para trabajar por un futuro mejor la solidaridad con los menos favorecidos y el amor por nuestra familia comunidad y país
6;15;creo tiene como objetivo fundamental la implementación de soluciones reales a los problemas de las personas enmarcados en estos principios como un paso necesario e indispensable para transformar ecuador en un país más próspero para todos
6;16;una alternativa razonable y moderada
6;17;quienes somos parte de creo compartimos los siguientes valores creemos que las personas tienen derechos fundamentales como el derecho a la vida la libertad para trabajar por un futuro mejor y el derecho a gozar de los bienes honestamente ganados mediante ese trabajo
6;18;creemos que esos derechos son inherentes a la dignidad de las personas y que por lo tanto no son concesiones dadas por los gobiernos o las leyes
6;19;como consecuencia consideramos que los gobiernos están obligados a proteger esos derechos
6;20;creemos que la democracia es el mejor sistema de gobierno y que sus valores permiten el desarrollo de una sociedad pluralista tolerante y respetuosa
6;21;creemos en la alternancia democrática como mecanismo para evitar la acumulación de poder
6;22;creemos en la democracia representativa en la cual funcionarios legítimamente electos deben cumplir sus mandatos con honestidad fidelidad a sus electores y responsabilidad para con el país
6;23;creemos en la democracia directa como la expresión superior de la voluntad popular
6;24;y creemos en la democracia participativa para promover el surgimiento constante de nuevos líderes y nuevas ideas
6;25;desaprobamos toda forma de caudillismo mesianismo o personalismo político
6;26;creemos en el estado de derecho como principio que nos recuerda que las leyes deben proteger a los ciudadanos de todas las agresiones tanto privadas como públicas y precisamente por ello los gobernantes deben someterse al derecho y actuar dentro de sus límites
6;27;sostenemos que nadie ni siquiera una mayoría puede menoscabar los derechos fundamentales de las personas
6;28;y sostenemos que nadie está por encima de la ley
6;29;creemos que los fines políticos sólo son legítimos cuando utilizan medios que no atentan contra los derechos fundamentales de las personas ni contra los principios democráticos
6;30;creemos que ecuador es un país diverso en sus regiones y población y por ello propugnamos el respeto a esta diversidad y el reconocimiento de las diferentes realidades étnicas y culturales
6;31;rescatamos la importancia de promover el respeto al medio ambiente y el desarrollo económicamente sostenible
6;32;creemos en una economía libre emprendedora y de oportunidades para todos
6;33;consideramos que el desarrollo material y cultural proviene de la iniciativa y creatividad de las personas
6;34;creemos que ecuador es un país competitivo y trabajador que debe aprovechar el crecimiento de la economía mundial y el desarrollo de las nuevas tecnologías y no aislarse de esas oportunidades
6;35;creemos en la solidaridad no sólo por su valor ético sino porque es una expresión de la generosidad de los ecuatorianos consolidada a través del tiempo
6;36;creemos que el estado tiene una responsabilidad irrenunciable en la atención y solución de las necesidades más apremiantes de la población
6;37;y creemos en el sentido de responsabilidad social de las empresas y personas como copartícipes en la búsqueda de soluciones reales a las diferentes necesidades de los ecuatorianos
6;38;creemos en la unión de todos los ecuatorianos sin distinciones de ningún tipo
6;39;creemos que todos los ecuatorianos somos fundamentalmente hermanos que compartimos una conciencia común en la búsqueda de mejores días para todos
6;40;el compromiso político del movimiento creo es con la libertad y prosperidad de cada ecuatoriano y con la construcción de un ecuador libre de injusticia corrupción y pobreza en el que cada uno sea responsable de su futuro y todos en conjunto seamos corresponsables del futuro de nuestro país
6;41;diagnóstico actividad económica de acuerdo con el banco mundial1 en 2023 el crecimiento del pib de ecuador fue del 2
6;42;8 impulsado por un buen desempeño a principios de año
6;43;sin embargo factores como el fenómeno de el niño las tensiones políticas y una crisis de seguridad sin precedentes desaceleraron la economía
6;44;la pobreza medida en 6
6;45;85 ppp paridad de poder de compra se mantuvo estable en el 29
6;46;9 aunque las condiciones laborales se deterioraron especialmente en zonas rurales donde el subempleo alcanzó el 22
6;47;3
6;48;el país también se enfrenta a una crisis fiscal
6;49;el aumento en los pagos de intereses junto con la caída en los ingresos petroleros ha llevado a un aumento de los gastos agravando los problemas de liquidez
6;50;ante esto el gobierno implementó medidas para mejorar su situación fiscal como el aumento del iva y la reducción de subsidios a los combustibles
6;51;la falta de inversión en sectores clave como el energético ha causado escasez de electricidad lo que ha afectado negativamente la actividad económica
6;52;además la decisión de detener la extracción de petróleo en el parque nacional yasuní a partir de 2024 disminuirá aún más la producción de petróleo que ya ha sido afectada por la reducción de reservas y los estragos causados por los inviernos
6;53;a futuro el crecimiento proyectado para 2024 es de apenas 0
6;54;4 en parte debido a la crisis de seguridad el declive en la producción petrolera la escasez de energía eléctrica y el impacto de fenómenos climáticos
6;55;empleo el mercado laboral en ecuador está marcado por una elevada tasa de empleo no pleno y desigualdades tanto de género como territoriales
6;56;según la encuesta nacional de empleo desempleo y subempleo enemdu de junio de 2024 del inec solo el 35
6;57;42 de la pea cuenta con un empleo adecuado con una mayor afectación en las zonas rurales 17
6;58;47 frente a las urbanas 45
6;59;14
6;60;condición de actividad nacional porcentaje empleo adecuadopleno 3
6;62;822 3542 subempleo 1
6;64;715 1993 otro empleo no pleno 2
6;66;684 3019 1 world bank
6;67;macro poverty outlook for ecuador april 2024 english
6;68;macro poverty outlook mpo washington d
6;69;c
6;70;world bank group
6;71;httpdocuments
6;72;worldbank
6;73;orgcurateden099625104042439106idu1310fe2a71c3391407c1a2e818aae180325fd empleo no remunerado 973
6;74;842 1122 empleo no clasificado 8
6;75;798 010 desempleo 272
6;76;275 314 población económicamente activa 8
6;78;136 10000 fuente encuesta nacional de empleo desempleo y subempleo enemdu de junio de 2024
6;79;la situación en las áreas rurales es particularmente crítica ya que el 81
6;80;15 de la población activa se encuentra en empleos no plenos que incluyen subempleo otros empleos no plenos y trabajos no remunerados mientras que en las áreas urbanas esta tasa es del 50
6;81;61
6;82;esta disparidad territorial deja a las zonas rurales en una mayor vulnerabilidad
6;83;condición de actividad urbana rural urbana rural empleo adecuadopleno 2
6;85;431 532
6;86;391 4514 1747 subempleo 1
6;88;565 601
6;89;149 2004 1972 otro empleo no pleno 1
6;91;955 1
6;93;729 2665 3674 empleo no remunerado 221
6;94;170 752
6;95;672 393 2469 empleo no clasificado 5
6;96;818 2
6;97;980 010 010 desempleo 233
6;98;250 39
6;99;025 414 128 población económicamente activa 5
6;101;189 3
6;103;946 10000 10000 fuente encuesta nacional de empleo desempleo y subempleo enemdu de junio de 2024
6;104;en cuanto a la brecha de género los hombres presentan una tasa de empleo pleno del 40
6;105;68 mientras que en las mujeres es del 28
6;106;13
6;107;las mujeres también enfrentan una mayor proporción de empleo no remunerado 19
6;108;09 en comparación con los hombres 5
6;109;54 reflejando las persistentes desigualdades en la distribución de responsabilidades no remuneradas especialmente en el hogar
6;110;ondición de actividad hombre mujer hombre mujer empleo adecuadopleno 2
6;112;945 1
6;114;877 4068 2813 subempleo 1
6;116;048 636
6;117;666 2167 1751 otro empleo no pleno 1
6;119;084 1
6;121;600 2929 3145 empleo no remunerado 279
6;122;604 694
6;123;237 554 1909 empleo no clasificado 4
6;124;443 4
6;125;355 009 012 desempleo 137
6;126;634 134
6;127;641 273 370 población económicamente activa 5
6;129;760 3
6;131;375 10000 10000 fuente encuesta nacional de empleo desempleo y subempleo enemdu de junio de 2024
6;132;finalmente el sector informal domina el mercado laboral representando el 53
6;133;46 de los empleos totales con una prevalencia aún mayor en áreas rurales 76
6;134;65 frente a las urbanas 40
6;135;54
6;136;la informalidad afecta de manera similar a hombres y mujeres aunque estas últimas se ven ligeramente más afectadas con una tasa de 53
6;137;06 frente al 53
6;138;75 de los hombres
6;139;sectores de los empleados frecuencia porcentaje sector formal 3
6;141;451 4262 sector informal 4
6;143;059 5346 empleo doméstico 221
6;144;712 264 no clasificados por sector 107
6;145;638 128 total 8
6;147;861 10000 fuente encuesta nacional de empleo desempleo y subempleo enemdu de junio de 2024
6;148;tras la pandemia el ecuador no ha podido recuperar los niveles de empleo adecuado a pesar de que existen más de 40 modalidades de contratación vigentes
6;149;tan solo 1 de cada 3 personas tiene un empleo adecuado y en los últimos 17 años el empleo pleno nunca ha superado el 50 lo que demuestra que el país sufre de problemas estructurales en esta área además de una falta evidente de flexibilidad laboral
6;150;fuente instituto ecuatoriano de estadística y censos la crítica situación laboral en el ecuador se confirma con los niveles de subempleo y otro empleo no pleno que para julio del 2024 alcanzaron el 20 y 29 respectivamente
6;151;fuente instituto ecuatoriano de estadística y censos elaboración autores es importante señalar que además de la composición laboral el ecuador es uno de los países con menor productividad por hora ya que un trabajador produce 115 por hora2 ubicándonos así en el puesto 176 de 189 países en otras palabras la escasa productividad laboral sumada a un entorno poco amigable para la creación de empleos causan que la creación de riqueza se estanque
6;152;estos indicadores son complementarios para entender la variable pobreza y pobreza extrema que si bien presentan una reducción desde el inicio de la pandemia no logran ubicarse en los niveles más bajos en comparación con los últimos años
6;153;2 httpsilostat
6;154;ilo
6;155;orgestopicslabourproductivity fuente instituto ecuatoriano de estadística y censos elaboración autores fuente instituto ecuatoriano de estadística y censos elaboración autores es necesario que se generen condiciones que permitan el desarrollo del mercado laboral para reducir la pobreza de forma sostenida
6;156;asimismo la reducción de la pobreza y pobreza extrema se complementan con los índices de desnutrición crónica infantil en menores de 2 y 5 años
6;157;recesión de acuerdo con el informe cuentas nacionales trimestrales del banco central del ecuador en el primer trimestre de 2024 el producto interno bruto pib de ecuador registró un crecimiento del 1
6;158;2 respecto al mismo periodo del año anterior
6;159;este avance se explicó principalmente por una caída del 3
6;160;3 en las importaciones y un aumento en los inventarios
6;161;no obstante otros componentes clave del pib mostraron contracciones interanuales el gasto público 0
6;162;3 las exportaciones 0
6;163;5 el consumo de los hogares 1
6;164;1 y la formación bruta de capital fijo 1
6;165;3
6;166;la reducción de importaciones reflejó una menor demanda de productos refinados de petróleo vehículos y equipos de transporte
6;167;el consumo de los hogares se vio limitado por una contracción en la demanda de servicios comerciales y de transporte
6;168;a su vez la disminución en el gasto gubernamental se debió principalmente a una reducción en los servicios administrativos mientras que las exportaciones se vieron afectadas por una caída en las ventas de camarón procesado al exterior
6;169;a nivel sectorial solo 10 de los 20 sectores económicos mostraron un desempeño positivo
6;170;entre los más destacados se encuentran el suministro de electricidad y agua 12
6;171;5 la pesca y acuicultura 10
6;172;8 la explotación de minas y canteras 4
6;173;3 las actividades profesionales técnicas 3
6;174;9 y las inmobiliarias 2
6;175;9
6;176;adicionalmente de acuerdo con el reporte perspectivas económicas mundiales región de américa latina y el caribe junio de 2024 del fondo monetario internacional fmi se anticipa que el crecimiento en américa latina y el caribe se desacelerará a un 1
6;177;8 en 2024
6;178;para ecuador el fmi estableció una proyección de crecimiento del 04 siendo la economía de la región que menos crezca en el 2025
6;179;fuente banco central del ecuador otra variable que demuestra la urgencia económica que vive el país es el pib per cápita
6;180;el ritmo de crecimiento de este indicador no supera el crecimiento poblacional y de la inflación
6;181;claramente el crecimiento del pib per cápita no es suficiente para generar bienestar en las familias ecuatorianas
6;182;fuente banco central del ecuador uno de los indicadores que muestran la recuperación post pandemia son las ventas generadas en la economía ecuatoriana
6;183;las ventas se recuperaron y superaron el nivel pre pandemia en el 2021 sin embargo desde finales del 2023 y en el mes de junio del 2024 se produjo un decrecimiento en las ventas interanuales a dicho mes esto ratifica las cifras presentadas anteriormente
6;184;fuente servicio de rentas internas financiamiento fiscal impuestos petróleo y deuda ecuador enfrenta desafíos tanto en la recaudación como en la ejecución eficiente del gasto con especial presión en el servicio de la deuda y una baja inversión pública lo que puede limitar el crecimiento a mediano plazo
6;185;el análisis de las finanzas públicas de ecuador refleja varios aspectos clave
6;186;en términos de ingresos para agosto de 2024 se percibieron 23574 millones
6;187;en cuanto a los gastos los egresos en personal constituyen el mayor rubro con 6250 millones pagados hasta agosto
6;188;sin embargo los gastos en inversión especialmente en obras públicas y bienes de larga duración muestran bajos niveles de ejecución lo que limita el impacto de los proyectos de infraestructura
6;189;además la amortización de la deuda pública representa un egreso significativo alcanzando más de 4196 millones
6;190;en este sentido ecuador enfrenta una situación fiscal delicada para 2024 con la necesidad de cerca de 6000 millones de dólares para amortizaciones y 4700 millones adicionales para cubrir el déficit
6;191;aunque la reciente reforma tributaria ha ayudado a reducir el déficit de gastos corrientes no proporciona los recursos suficientes para cumplir con los compromisos en seguridad
6;192;con ingresos petroleros cayendo drásticamente de 3200 millones en 2022 a solo 1200 millones en 2024 el país se enfrenta a la difícil decisión de aumentar impuestos o reducir gastos para evitar más retrasos financieros
6;193;el estado actual de las finanzas públicas en ecuador está afectando directamente la vida de los ciudadanos
6;194;con un déficit creciente y atrasos en pagos que ya alcanzan los 1000 millones de dólares el gobierno enfrenta dificultades para mantener servicios esenciales
6;195;la falta de recursos suficientes para cubrir gastos en seguridad salud y educación crea incertidumbre
6;196;además la caída en los ingresos petroleros sumada a la necesidad de mayores impuestos o recortes en el gasto público podría generar mayores costos de vida y afectar aún más el bienestar de las familias ecuatorianas
6;197;ingresos inicial codificado devengado percibido impuestos 16
6;198;700 16
6;199;222 11
6;200;610 11
6;201;366 tasas y contribuciones 2
6;202;237 1
6;203;991 1
6;204;277 1
6;205;210 ventas de bienes y servicios de ingresos operativos 163 105 81 30 de entidades del sector público rentas de inversiones y multas 591 885 711 704 transferencias o donaciones corrientes 1
6;206;334 1
6;207;280 1
6;208;008 1
6;209;007 otros ingresos 107 82 144 143 venta de activos no financieros 838 247 1 1 recuperación de inversiones y de recursos 25 34 100 9 públicos transferencias o donaciones de capital e inversión 3
6;210;688 3
6;211;679 978 877 financiamiento público 7
6;212;339 10
6;213;637 8
6;214;092 8
6;215;092 saldos disponibles 121 749 cuentas pendientes por cobrar 154 219 134 134 total 33
6;216;297 36
6;217;128 24
6;218;135 23
6;219;575 gastos inicial codificado devengado percibido egresos en personal 9
6;220;737 9
6;221;856 6
6;222;285 6
6;223;251 bienes y servicios de consumo 2
6;224;006 2
6;225;139 988 756 egresos financieros 3
6;226;192 3
6;227;644 2
6;228;402 2
6;229;374 otros egresos corrientes 168 184 88 69 transferencias o donaciones corrientes 5
6;230;461 5
6;231;213 3
6;232;495 2
6;233;957 egresos en personal para inversión 319 395 193 191 bienes y servicios para inversión 210 315 98 69 obras públicas 119 414 58 53 otros egresos de inversión 1 3 0 0 transferencias o donaciones para inversión 412 359 126 71 bienes de larga duración propiedad planta y 810 3
6;234;150 90 57 equipo inversiones financieras 121 158 85 80 transferencias o donaciones de capital 4
6;235;906 3
6;236;536 2
6;237;008 1
6;238;657 amortización de la deuda pública 4
6;239;452 4
6;240;843 4
6;241;204 4
6;242;196 otros pasivos 1
6;243;384 1
6;244;920 830 825 total 33
6;245;297 36
6;246;128 20
6;247;953 19
6;248;607 fuente ministerio de economía y finanzas
6;249;ejecución presupuestaria consolidada por grupos
6;250;millones de dólares
6;251;subsidios de acuerdo con el ministerio de economía y finanzas en ecuador los subsidios tienen un peso significativo en la economía y el presupuesto general del estado
6;252;para 2023 los subsidios alcanzaron un total de 7463 millones representando el 6
6;253;1 del pib y el 69 de la proforma presupuestaria
6;254;estos subsidios incluyen transferencias a la seguridad social combustibles desarrollo social y agrícola
6;255;el subsidio a los combustibles que alcanza el 35
6;256;74 del total es uno de los más relevantes afectado por la congelación de precios de las gasolinas extra y ecopaís y el diésel
6;257;la seguridad social es el componente que más pesa dentro del esquema de subsidios representando el 41
6;258;66 con transferencias dirigidas al instituto ecuatoriano de seguridad social iess el issfa y el isspol
6;259;este gasto busca cubrir pensiones y prestaciones de jubilación aunque el estado tiene dificultades para cumplir con sus obligaciones debido a la falta de capacidad financiera
6;260;por otro lado los subsidios para desarrollo social incluyen el bono de desarrollo humano pensiones para adultos mayores y personas con discapacidades y otras ayudas sociales sumando el 21
6;261;27 del total
6;262;estos programas tienen un impacto directo en la vida de las personas más vulnerables proporcionando alivio financiero y asistencia en situaciones de pobreza y marginalidad
6;263;el desarrollo agrícola y urbano también recibe una pequeña porción de los subsidios dirigidos a proyectos agropecuarios y viviendas de interés social aunque representan menos del 1 del total
6;264;estos subsidios buscan apoyar a sectores clave pero su impacto es limitado por la falta de recursos suficientes
6;265;a pesar de su importancia en la economía los subsidios presentan un desafío a largo plazo para la sostenibilidad fiscal
6;266;no es posible cubrir la totalidad de los costos asociados a los servicios que se subvencionan como la electricidad el agua y los combustibles
6;267;si no se reduce el gasto en subsidios o se buscan nuevas fuentes de financiamiento el estado podría enfrentar problemas para mantener la provisión de estos servicios esenciales lo que afectaría aún más a los sectores más vulnerables de la población seguridad social el sistema de seguridad social en ecuador atraviesa una profunda crisis que afecta tanto su cobertura como su sostenibilidad a largo plazo
6;268;de acuerdo con datos del instituto nacional de estadísticas y censos el 68 de la población no aporta a la seguridad social siendo las mujeres las más perjudicadas con un 72 de falta de cobertura
6;269;esta situación es particularmente grave en las provincias de guayas pichincha y manabí que juntas concentran más del 50 de la población no afiliada
6;270;la falta de cobertura también se manifiesta fuertemente en los jóvenes más de la mitad de las personas sin aportes tienen menos de 34 años
6;271;personas aportantes a la seguridad social por provincia hombre mujer total iess seguro general 2257 1688 1962 iess seguro voluntario 133 183 159 iess seguro campesino 361 332 346 seguro issfa 058 003 030 seguro isspol 086 018 051 no aporta es jubiladao del iess issfa isspol 350 247 297 no aporta 6302 7281 6810 se ignora 453 248 347 total 10000 10000 10000 fuente instituto nacional de estadísticas y censos
6;272;censo de población y vivienda 2022
6;273;personas no aportantes a la seguridad social por grupos de edad grupos de edad frecuencia porcentaje quinquenales de 10 a 14 años 964
6;274;116 1041 de 15 a 19 años 1
6;276;849 1591 de 20 a 24 años 1
6;278;559 1300 de 25 a 29 años 875
6;279;161 945 de 30 a 34 años 717
6;280;351 775 de 35 a 39 años 663
6;281;477 717 de 40 a 44 años 639
6;282;731 691 de 45 a 49 años 554
6;283;706 599 de 50 a 54 años 501
6;284;990 542 de 55 a 59 años 424
6;285;594 459 de 60 a 64 años 355
6;286;856 384 de 65 a 69 años 284
6;287;266 307 de 70 a 74 años 213
6;288;669 231 de 75 a 79 años 161
6;289;099 174 de 80 a 84 años 110
6;290;385 119 de 85 a 89 años 68
6;291;208 074 de 90 a 94 años 33
6;292;723 036 de 95 a 99 años 10
6;293;620 011 100 años o más 2
6;294;007 002 total 9
6;296;367 10000 el sistema es aún más precario en sectores económicos clave
6;297;el comercio y la agricultura que emplean a una gran parte de la población muestran niveles alarmantemente altos de concentración de la no afiliación con el 23
6;298;97 y el 19
6;299;57 los trabajadores fuera del sistema de seguridad social
6;300;esta falta de cobertura no solo afecta la posibilidad de acceder a pensiones en el futuro sino también el acceso a servicios de salud lo que agrava la vulnerabilidad de estos trabajadores especialmente en el sector rural
6;301;personas no aportantes a la seguridad social por rama de actividad rama de actividad nivel 1 frecuencia porcentaje comercio al por mayor y al por menor reparación de vehículos automotores y 702
6;302;303 2397 motocicletas agricultura ganadería silvicultura y pesca 573
6;303;394 1957 industrias manufactureras 284
6;304;462 971 construcción 276
6;305;443 943 actividades de alojamiento y de servicio de comidas 246
6;306;358 841 transporte y almacenamiento 219
6;307;575 749 otras actividades de servicios 110
6;308;444 377 actividades de los hogares como empleadores 107
6;309;761 368 se ignora 90
6;310;579 309 actividades de servicios administrativos y de apoyo 73
6;311;433 251 actividades profesionales científicas y técnicas 70
6;312;356 240 actividades de atención de la salud humana y de asistencia social 58
6;313;304 199 enseñanza 39
6;314;581 135 información y comunicación 21
6;315;398 073 artes entretenimiento y recreación 21
6;316;075 072 explotación de minas y canteras 10
6;317;056 034 actividades inmobiliarias 8
6;318;734 030 actividades financieras y de seguros 7
6;319;519 026 distribución de agua alcantarillado gestión de desechos y actividades de 3
6;320;775 013 saneamiento administración pública y defensa planes de seguridad social de afiliación 2
6;321;733 009 obligatoria suministro de electricidad gas vapor y aire acondicionado 1
6;322;629 006 actividades de organizaciones y órganos extraterritoriales 316 001 total 2
6;324;228 10000 en ecuador la mayor parte de la población no afiliada a la seguridad social se concentra en tres provincias principales guayas pichincha y manabí que en conjunto representan el 52 de las personas no cubiertas
6;325;guayas lidera con un 26 de no afiliados seguida por pichincha con un 16 y manabí con un 10
6;326;otras provincias como los ríos azuay y el oro también presentan una proporción considerable de no afiliación lo que evidencia una brecha significativa en la cobertura del sistema de seguridad social a nivel nacional personas no aportantes a la seguridad social por provincia provincia frecuencia porcentaje guayas 2
6;328;317 26 pichincha 1
6;330;466 16 manabí 881
6;331;899 10 los ríos 524
6;332;317 6 azuay 416
6;333;395 4 el oro 415
6;334;063 4 tungurahua 332
6;335;987 4 esmeraldas 332
6;336;289 4 santo domingo de los tsáchilas 287
6;337;860 3 imbabura 276
6;338;699 3 cotopaxi 275
6;339;504 3 chimborazo 273
6;340;594 3 loja 261
6;341;548 3 santa elena 234
6;342;486 3 cañar 129
6;343;280 1 bolívar 119
6;344;816 1 sucumbíos 114
6;345;663 1 morona santiago 107
6;346;163 1 carchi 107
6;347;109 1 orellana 102
6;348;298 1 napo 73
6;349;361 1 pastaza 60
6;350;890 1 zamora chinchipe 60
6;351;739 1 galápagos 13
6;352;624 0 total 9
6;354;367 100 un aspecto aún más preocupante es la sostenibilidad financiera del sistema
6;355;se proyecta que en los próximos cinco años no habrá suficientes recursos para cubrir las prestaciones actuales incluidas las pensiones
6;356;el estado ecuatoriano que está obligado a cubrir el 40 de lo que se paga en pensiones no tiene capacidad financiera para cumplir con esta obligación
6;357;para cubrir esta brecha se ha recurrido a préstamos del mismo instituto ecuatoriano de seguridad social iess lo que compromete aún más los fondos de los trabajadores afiliados
6;358;inversión pública el plan anual de inversiones pai 2024 del gobierno de ecuador presenta una distribución variada de los recursos asignados a diversas instituciones públicas y programas con el objetivo de mejorar las áreas estratégicas del país
6;359;los sectores con mayor presupuesto incluyen el ministerio de transporte y obras públicas que recibirá aproximadamente 247 millones para proyectos de infraestructura vial y el ministerio de educación con 220 millones destinados a mejorar la infraestructura educativa y reducir la brecha digital
6;360;un caso destacado es el ministerio de defensa con una asignación de 170 millones para fortalecer la vigilancia seguridad territorial y operativa
6;361;la atención a la seguridad pública también se refleja en los 56 millones asignados al ministerio del interior para la adquisición de vehículos y equipamiento policial
6;362;por otro lado el ministerio de salud pública cuenta con 198 millones distribuidos en proyectos de infraestructura hospitalaria y el fortalecimiento del sector maternoinfantil
6;363;instituciones que reciben menos recursos como la secretaría de gestión de riesgos 7
6;364;8 millones están enfocadas en la prevención de desastres pero la limitada asignación podría restringir la capacidad de respuesta frente a fenómenos naturales como el niño
6;365;asimismo la secretaría técnica ecuador crece sin desnutrición infantil recibe 5
6;366;8 millones para combatir la desnutrición crónica un problema que afecta a casi una cuarta parte de los niños en el país
6;367;aunque el plan anual de inversiones pai de 2024 está oficialmente valorado en 1900 millones solo 427 millones están destinados a la obra pública en general lo que revela un enfoque limitado en este rubro
6;368;a julio de 2024 sólo se han ejecutado 49 millones en obras públicas debido principalmente a la falta de financiamiento en gran parte por deuda
6;369;esta falta de inversión impacta negativamente en la capacidad de mantener y expandir infraestructuras clave como la petrolera eléctrica y vial esenciales para el desarrollo del país
6;370;la desigual distribución de recursos y la baja ejecución de obras públicas ponen en riesgo el desarrollo sostenible del país afectando directamente a la población que depende de servicios básicos y de la infraestructura pública para mejorar su calidad de vida
6;371;sectores estratégicos energía eléctrica el diseño institucional del sector eléctrico en ecuador está estructurado en torno a varias entidades clave
6;372;el ministerio de energía y minas mem es el ente rector encargado de la planificación y formulación de políticas energéticas y mineras
6;373;a través del viceministerio de electricidad y energía renovable el mem articula y evalúa la gestión técnica del sector en todas sus fases generación transmisión distribución y comercialización
6;374;el plan maestro de electricidad pme es el instrumento de planificación que dirige el desarrollo del sector alineándose con la ley orgánica del servicio público de energía eléctrica lospee la cual establece principios como la obligatoriedad la accesibilidad y la sostenibilidad del servicio público de energía
